Team,Sport,Age,x
Missouri Athletic Club-3,Water Polo,22.857142857142858,-1977.142857142857
Mistral Hojris,Equestrianism,23.0,-1977.0
MitaII,Sailing,28.5,-1971.5
Mizar,Sailing,39.0,-1961.0
Mohawk Indians-2,Lacrosse,,
Moldova,Archery,23.125,-1976.875
Moldova,Athletics,27.83582089552239,-1972.1641791044776
Moldova,Boxing,24.5,-1975.5
Moldova,Canoe Sprint,21.6,-1978.4
Moldova,Canoeing,25.75,-1974.25
Moldova,Cycling,23.833333333333332,-1976.1666666666667
Moldova,Judo,23.307692307692307,-1976.6923076923076
Moldova,Shooting,30.142857142857142,-1969.857142857143
Moldova,Swimming,22.302325581395348,-1977.6976744186047
Moldova,Taekwondo,25.0,-1975.0
Moldova,Tennis,26.0,-1974.0
Moldova,Weightlifting,24.73913043478261,-1975.2608695652175
Moldova,Wrestling,25.571428571428573,-1974.4285714285713
Monaco,Archery,26.5,-1973.5
Monaco,Art Competitions,24.333333333333332,-1975.6666666666667
Monaco,Athletics,25.8125,-1974.1875
Monaco,Cycling,21.0,-1979.0
Monaco,Fencing,25.428571428571427,-1974.5714285714287
Monaco,Gymnastics,25.25,-1974.75
Monaco,Judo,25.77777777777778,-1974.2222222222222
Monaco,Rowing,23.857142857142858,-1976.142857142857
Monaco,Sailing,34.75,-1965.25
Monaco,Shooting,37.84313725490196,-1962.1568627450981
Monaco,Swimming,20.285714285714285,-1979.7142857142858
Monaco,Table Tennis,33.0,-1967.0
Monaco,Taekwondo,23.0,-1977.0
Monaco,Triathlon,35.0,-1965.0
Monaco,Weightlifting,23.0,-1977.0
Mongolia,3x3 Basketball,26.5,-1973.5
Mongolia,Archery,30.24,-1969.76
Mongolia,Athletics,25.84,-1974.16
Mongolia,Boxing,24.666666666666668,-1975.3333333333333
Mongolia,Cycling,24.458333333333332,-1975.5416666666667
Mongolia,Gymnastics,18.346938775510203,-1981.6530612244899
Mongolia,Judo,26.083333333333332,-1973.9166666666667
Mongolia,Shooting,27.36986301369863,-1972.6301369863013
Mongolia,Swimming,21.545454545454547,-1978.4545454545455
Mongolia,Table Tennis,25.0,-1975.0
Mongolia,Taekwondo,22.0,-1978.0
Mongolia,Weightlifting,24.266666666666666,-1975.7333333333333
Mongolia,Wrestling,25.3135593220339,-1974.6864406779662
Monica,Sailing,38.0,-1962.0
Montenegro,Athletics,26.625,-1973.375
Montenegro,Boxing,29.5,-1970.5
Montenegro,Handball,25.954545454545453,-1974.0454545454545
Montenegro,Judo,26.75,-1973.25
Montenegro,Sailing,23.333333333333332,-1976.6666666666667
Montenegro,Shooting,38.0,-1962.0
Montenegro,Swimming,20.4,-1979.6
Montenegro,Tennis,21.0,-1979.0
Montenegro,Water Polo,27.96153846153846,-1972.0384615384614
Moorina,Sailing,26.0,-1974.0
Morena,Sailing,39.6,-1960.4
Morocco,Archery,40.0,-1960.0
Morocco,Athletics,26.185,-1973.815
Morocco,Basketball,24.714285714285715,-1975.2857142857142
Morocco,Beach Volleyball,34.0,-1966.0
Morocco,Boxing,25.413333333333334,-1974.5866666666666
Morocco,Canoe Slalom,27.0,-1973.0
Morocco,Canoeing,22.0,-1978.0
Morocco,Cycling,25.75,-1974.25
Morocco,Cycling Road,23.0,-1977.0
Morocco,Equestrian,41.375,-1958.625
Morocco,Equestrianism,40.5,-1959.5
Morocco,Fencing,32.67741935483871,-1967.3225806451612
Morocco,Football,22.857142857142858,-1977.142857142857
Morocco,Golf,30.5,-1969.5
Morocco,Gymnastics,20.0,-1980.0
Morocco,Judo,26.75,-1973.25
Morocco,Karate,23.0,-1977.0
Morocco,Modern Pentathlon,24.0,-1976.0
Morocco,Rowing,22.0,-1978.0
Morocco,Sailing,29.0,-1971.0
Morocco,Shooting,29.666666666666668,-1970.3333333333333
Morocco,Surfing,27.0,-1973.0
Morocco,Swimming,21.454545454545453,-1978.5454545454545
Morocco,Table Tennis,26.0,-1974.0
Morocco,Taekwondo,24.72222222222222,-1975.2777777777778
Morocco,Tennis,25.0,-1975.0
Morocco,Triathlon,35.0,-1965.0
Morocco,Weightlifting,24.166666666666668,-1975.8333333333333
Morocco,Wrestling,25.58823529411765,-1974.4117647058824
Moseley Wanderers,Rugby,24.666666666666668,-1975.3333333333333
Mosk II,Sailing,34.857142857142854,-1965.142857142857
Mouchette-2,Sailing,39.0,-1961.0
Mound City Rowing Club-2,Rowing,27.5,-1972.5
Mozambique,Athletics,26.125,-1973.875
Mozambique,Boxing,24.285714285714285,-1975.7142857142858
Mozambique,Canoe Sprint,26.0,-1974.0
Mozambique,Canoeing,22.0,-1978.0
Mozambique,Judo,27.0,-1973.0
Mozambique,Sailing,18.333333333333332,-1981.6666666666667
Mozambique,Swimming,19.03846153846154,-1980.9615384615386
Mutafo,Sailing,33.0,-1967.0
Myanmar,Archery,26.4,-1973.6
Myanmar,Athletics,27.071428571428573,-1972.9285714285713
Myanmar,Badminton,22.0,-1978.0
Myanmar,Boxing,21.833333333333332,-1978.1666666666667
Myanmar,Canoeing,30.0,-1970.0
Myanmar,Football,22.384615384615383,-1977.6153846153845
Myanmar,Judo,29.666666666666668,-1970.3333333333333
Myanmar,Rowing,24.0,-1976.0
Myanmar,Sailing,38.5,-1961.5
Myanmar,Shooting,33.285714285714285,-1966.7142857142858
Myanmar,Swimming,21.285714285714285,-1978.7142857142858
Myanmar,Weightlifting,25.6,-1974.4
Myojo,Sailing,27.0,-1973.0
Mystery,Sailing,28.6,-1971.4
Mythilus,Equestrianism,30.0,-1970.0
Nadine,Equestrianism,34.0,-1966.0
Naiad,Sailing,36.5,-1963.5
Namibia,Athletics,28.735294117647058,-1971.264705882353
Namibia,Boxing,24.714285714285715,-1975.2857142857142
Namibia,Cycling,30.7,-1969.3
Namibia,Cycling Mountain Bike,31.0,-1969.0
Namibia,Cycling Road,25.5,-1974.5
Namibia,Gymnastics,18.0,-1982.0
Namibia,Marathon Swimming,23.0,-1977.0
Namibia,Rowing,27.0,-1973.0
Namibia,Shooting,39.625,-1960.375
Namibia,Swimming,22.0,-1978.0
Namibia,Wrestling,21.5,-1978.5
Namoussa,Sailing,38.0,-1962.0
Nan-2,Sailing,,
Nauru,Athletics,22.0,-1978.0
Nauru,Judo,28.5,-1971.5
Nauru,Weightlifting,22.166666666666668,-1977.8333333333333
Nausikaa 4,Sailing,37.5,-1962.5
Nautikos Omilos-3,Rowing,,
Nepal,Archery,36.0,-1964.0
Nepal,Athletics,25.757575757575758,-1974.2424242424242
Nepal,Boxing,20.6,-1979.4
Nepal,Judo,24.0,-1976.0
Nepal,Shooting,27.666666666666668,-1972.3333333333333
Nepal,Swimming,19.071428571428573,-1980.9285714285713
Nepal,Taekwondo,27.0,-1973.0
Nepal,Weightlifting,27.5,-1972.5
Nephos I,Sailing,40.0,-1960.0
Neptun II,Sailing,32.0,-1968.0
Netherlands,3x3 Basketball,32.25,-1967.75
Netherlands,Archery,28.3015873015873,-1971.6984126984128
Netherlands,Art Competitions,48.504901960784316,-1951.4950980392157
Netherlands,Artistic Gymnastics,27.12,-1972.88
Netherlands,Artistic Swimming,22.0,-1978.0
Netherlands,Athletics,24.913194444444443,-1975.0868055555557
Netherlands,Badminton,26.944444444444443,-1973.0555555555557
Netherlands,Baseball,27.217391304347824,-1972.7826086956522
Netherlands,Beach Volleyball,28.88888888888889,-1971.111111111111
Netherlands,Boxing,22.791044776119403,-1977.2089552238806
Netherlands,Canoe Slalom,32.0,-1968.0
Netherlands,Canoeing,25.0,-1975.0
Netherlands,Cycling,24.587737843551796,-1975.4122621564482
Netherlands,Cycling BMX Racing,26.5,-1973.5
Netherlands,Cycling Mountain Bike,26.75,-1973.25
Netherlands,Cycling Road,31.583333333333332,-1968.4166666666667
Netherlands,Cycling Track,29.541666666666668,-1970.4583333333333
Netherlands,Diving,23.756756756756758,-1976.2432432432433
Netherlands,Equestrian,39.888888888888886,-1960.111111111111
Netherlands,Equestrianism,34.97551020408163,-1965.0244897959183
Netherlands,Fencing,31.640316205533598,-1968.3596837944665
Netherlands,Football,24.886363636363637,-1975.1136363636363
Netherlands,Golf,27.5,-1972.5
Netherlands,Gymnastics,22.61318051575931,-1977.3868194842407
Netherlands,Handball,26.03448275862069,-1973.9655172413793
Netherlands,Hockey,25.733480176211454,-1974.2665198237885
Netherlands,Judo,26.567307692307693,-1973.4326923076924
Netherlands,Marathon Swimming,28.0,-1972.0
Netherlands,Modern Pentathlon,26.944444444444443,-1973.0555555555557
Netherlands,Rowing,25.824380165289256,-1974.1756198347107
Netherlands,Sailing,29.17763157894737,-1970.8223684210527
Netherlands,Shooting,36.651428571428575,-1963.3485714285714
Netherlands,Skateboarding,18.5,-1981.5
Netherlands,Softball,25.666666666666668,-1974.3333333333333
Netherlands,Swimming,21.074074074074073,-1978.9259259259259
Netherlands,Synchronized Swimming,23.0,-1977.0
Netherlands,Table Tennis,30.05128205128205,-1969.948717948718
Netherlands,Taekwondo,28.571428571428573,-1971.4285714285713
Netherlands,Tennis,26.603448275862068,-1973.396551724138
Netherlands,Trampolining,26.0,-1974.0
Netherlands,Triathlon,28.210526315789473,-1971.7894736842106
Netherlands,Tug-Of-War,28.25,-1971.75
Netherlands,Volleyball,25.723809523809525,-1974.2761904761905
Netherlands,Water Polo,24.91826923076923,-1975.0817307692307
Netherlands,Weightlifting,28.833333333333332,-1971.1666666666667
Netherlands,Wrestling,27.477272727272727,-1972.5227272727273
Netherlands Antilles,Athletics,22.928571428571427,-1977.0714285714287
Netherlands Antilles,Equestrianism,53.0,-1947.0
Netherlands Antilles,Fencing,31.5,-1968.5
Netherlands Antilles,Football,23.09090909090909,-1976.909090909091
Netherlands Antilles,Judo,28.5,-1971.5
Netherlands Antilles,Sailing,31.833333333333332,-1968.1666666666667
Netherlands Antilles,Shooting,36.285714285714285,-1963.7142857142858
Netherlands Antilles,Swimming,18.363636363636363,-1981.6363636363637
Netherlands Antilles,Synchronized Swimming,19.0,-1981.0
Netherlands Antilles,Triathlon,25.0,-1975.0
Netherlands Antilles,Weightlifting,27.636363636363637,-1972.3636363636363
Netherlands-1,Beach Volleyball,27.125,-1972.875
Netherlands-1,Table Tennis,29.5,-1970.5
Netherlands-2,Beach Volleyball,28.375,-1971.625
Netherlands-2,Table Tennis,28.0,-1972.0
"New College, Oxford-2",Rowing,21.0,-1979.0
New York Athletic Club,Athletics,20.4,-1979.6
New York Athletic Club #1-1,Swimming,23.5,-1976.5
New York Athletic Club #2-4,Swimming,30.0,-1970.0
New York Athletic Club-1,Water Polo,25.2,-1974.8
New York Athletic Club-4,Tug-Of-War,32.75,-1967.25
"New York Turnverein, New York",Gymnastics,24.4,-1975.6
New Zealand,Archery,28.1,-1971.9
New Zealand,Artistic Gymnastics,30.0,-1970.0
New Zealand,Athletics,26.143426294820717,-1973.8565737051792
New Zealand,Badminton,24.666666666666668,-1975.3333333333333
New Zealand,Basketball,26.233333333333334,-1973.7666666666667
New Zealand,Beach Volleyball,28.0,-1972.0
New Zealand,Boxing,22.379310344827587,-1977.6206896551723
New Zealand,Canoe Slalom,29.666666666666668,-1970.3333333333333
New Zealand,Canoe Sprint,28.46153846153846,-1971.5384615384614
New Zealand,Canoeing,26.92,-1973.08
New Zealand,Cycling,24.656521739130437,-1975.3434782608695
New Zealand,Cycling BMX Racing,23.0,-1977.0
New Zealand,Cycling Mountain Bike,26.0,-1974.0
New Zealand,Cycling Road,30.5,-1969.5
New Zealand,Cycling Track,26.193548387096776,-1973.8064516129032
New Zealand,Diving,21.714285714285715,-1978.2857142857142
New Zealand,Equestrian,38.93333333333333,-1961.0666666666666
New Zealand,Equestrianism,35.48760330578512,-1964.5123966942149
New Zealand,Fencing,29.125,-1970.875
New Zealand,Football,23.68548387096774,-1976.3145161290322
New Zealand,Golf,26.4,-1973.6
New Zealand,Gymnastics,20.41176470588235,-1979.5882352941176
New Zealand,Hockey,26.415902140672785,-1973.5840978593271
New Zealand,Judo,26.94736842105263,-1973.0526315789473
New Zealand,Karate,30.0,-1970.0
New Zealand,Modern Pentathlon,33.0,-1967.0
New Zealand,Rhythmic Gymnastics,20.5,-1979.5
New Zealand,Rowing,25.653846153846153,-1974.3461538461538
New Zealand,Rugby Sevens,25.725490196078432,-1974.2745098039215
New Zealand,Sailing,28.90967741935484,-1971.090322580645
New Zealand,Shooting,33.84090909090909,-1966.159090909091
New Zealand,Softball,27.666666666666668,-1972.3333333333333
New Zealand,Surfing,28.5,-1971.5
New Zealand,Swimming,20.61993769470405,-1979.380062305296
New Zealand,Synchronized Swimming,21.166666666666668,-1978.8333333333333
New Zealand,Table Tennis,29.058823529411764,-1970.9411764705883
New Zealand,Taekwondo,24.666666666666668,-1975.3333333333333
New Zealand,Tennis,26.272727272727273,-1973.7272727272727
New Zealand,Trampoline Gymnastics,23.0,-1977.0
New Zealand,Trampolining,19.0,-1981.0
New Zealand,Triathlon,28.53125,-1971.46875
New Zealand,Weightlifting,27.379310344827587,-1972.6206896551723
New Zealand,Wrestling,25.176470588235293,-1974.8235294117646
Newfoundland,Athletics,21.0,-1979.0
Nicaragua,Athletics,23.0,-1977.0
Nicaragua,Baseball,26.45,-1973.55
Nicaragua,Boxing,20.428571428571427,-1979.5714285714287
Nicaragua,Cycling,31.0,-1969.0
Nicaragua,Judo,23.333333333333332,-1976.6666666666667
Nicaragua,Rowing,24.5,-1975.5
Nicaragua,Shooting,30.11111111111111,-1969.888888888889
Nicaragua,Swimming,19.130434782608695,-1980.8695652173913
Nicaragua,Taekwondo,29.0,-1971.0
Nicaragua,Weightlifting,26.25,-1973.75
Nicaragua,Wrestling,24.0,-1976.0
Niger,Athletics,21.0,-1979.0
Niger,Boxing,20.0,-1980.0
Niger,Judo,27.5,-1972.5
Niger,Rowing,35.0,-1965.0
Niger,Swimming,21.2,-1978.8
Niger,Taekwondo,25.333333333333332,-1974.6666666666667
Nigeria,Artistic Gymnastics,23.0,-1977.0
Nigeria,Athletics,23.928899082568808,-1976.0711009174313
Nigeria,Badminton,25.125,-1974.875
Nigeria,Basketball,26.8135593220339,-1973.1864406779662
Nigeria,Boxing,23.34722222222222,-1976.6527777777778
Nigeria,Canoe Sprint,19.0,-1981.0
Nigeria,Canoeing,25.0,-1975.0
Nigeria,Football,22.773006134969325,-1977.2269938650306
Nigeria,Handball,20.5,-1979.5
Nigeria,Judo,24.181818181818183,-1975.8181818181818
Nigeria,Rowing,22.0,-1978.0
Nigeria,Swimming,22.76923076923077,-1977.2307692307693
Nigeria,Table Tennis,27.517857142857142,-1972.482142857143
Nigeria,Taekwondo,24.375,-1975.625
Nigeria,Tennis,28.333333333333332,-1971.6666666666667
Nigeria,Weightlifting,22.51851851851852,-1977.4814814814815
Nigeria,Wrestling,24.8,-1975.2
Nigeria-1,Table Tennis,23.88888888888889,-1976.111111111111
Nigeria-2,Table Tennis,28.11111111111111,-1971.888888888889
Nikh,Sailing,,
Nina,Sailing,36.0,-1964.0
Nina Claire-2,Sailing,33.0,-1967.0
Nina Claire-30,Sailing,33.0,-1967.0
Nirefs,Sailing,23.666666666666668,-1976.3333333333333
Nirwana,Sailing,40.4,-1959.6
Nokaut II,Sailing,21.5,-1978.5
Nora,Sailing,38.5,-1961.5
Noreg,Sailing,44.75,-1955.25
Norman-1,Sailing,,
Norna,Sailing,32.5,-1967.5
Nortazo,Sailing,29.0,-1971.0
North Borneo,Athletics,22.5,-1977.5
North Korea,Archery,22.94736842105263,-1977.0526315789473
North Korea,Athletics,24.725,-1975.275
North Korea,Boxing,22.36,-1977.64
North Korea,Cycling,23.0,-1977.0
North Korea,Diving,19.677419354838708,-1980.3225806451612
North Korea,Football,23.652173913043477,-1976.3478260869565
North Korea,Gymnastics,20.486486486486488,-1979.5135135135135
North Korea,Judo,23.82857142857143,-1976.1714285714286
North Korea,Rhythmic Gymnastics,17.5,-1982.5
North Korea,Rowing,21.666666666666668,-1978.3333333333333
North Korea,Shooting,27.725806451612904,-1972.274193548387
North Korea,Synchronized Swimming,19.5,-1980.5
North Korea,Table Tennis,22.775,-1977.225
North Korea,Volleyball,26.0,-1974.0
North Korea,Weightlifting,23.529411764705884,-1976.4705882352941
North Korea,Wrestling,24.09375,-1975.90625
North Korea-1,Table Tennis,20.5,-1979.5
North Korea-2,Table Tennis,18.833333333333332,-1981.1666666666667
North Macedonia,Athletics,23.0,-1977.0
North Macedonia,Judo,20.0,-1980.0
North Macedonia,Karate,28.0,-1972.0
North Macedonia,Shooting,24.0,-1976.0
North Macedonia,Swimming,18.0,-1982.0
North Macedonia,Taekwondo,22.0,-1978.0
North Macedonia,Wrestling,28.0,-1972.0
North Yemen,Athletics,22.571428571428573,-1977.4285714285713
North Yemen,Judo,21.5,-1978.5
North Yemen,Wrestling,21.5,-1978.5
Norway,Archery,26.944444444444443,-1973.0555555555557
Norway,Art Competitions,46.411764705882355,-1953.5882352941176
Norway,Artistic Gymnastics,21.4,-1978.6
Norway,Athletics,25.48773841961853,-1974.5122615803814
Norway,Badminton,27.333333333333332,-1972.6666666666667
Norway,Beach Volleyball,29.0,-1971.0
Norway,Boxing,22.59259259259259,-1977.4074074074074
Norway,Canoe Sprint,27.0,-1973.0
Norway,Canoeing,25.94,-1974.06
Norway,Cycling,25.388157894736842,-1974.6118421052631
Norway,Cycling BMX Racing,25.0,-1975.0
Norway,Cycling Mountain Bike,24.0,-1976.0
Norway,Cycling Road,25.0,-1975.0
Norway,Cycling Track,28.0,-1972.0
Norway,Diving,23.2,-1976.8
Norway,Equestrian,61.0,-1939.0
Norway,Equestrianism,36.233333333333334,-1963.7666666666667
Norway,Fencing,28.26923076923077,-1971.7307692307693
Norway,Figure Skating,29.833333333333332,-1970.1666666666667
Norway,Football,24.720338983050848,-1975.2796610169491
Norway,Golf,28.5,-1971.5
Norway,Gymnastics,23.884057971014492,-1976.1159420289855
Norway,Handball,26.36986301369863,-1973.6301369863013
Norway,Judo,22.5,-1977.5
Norway,Modern Pentathlon,24.5,-1975.5
Norway,Rhythmic Gymnastics,20.0,-1980.0
Norway,Rowing,25.835714285714285,-1974.1642857142858
Norway,Sailing,28.18487394957983,-1971.81512605042
Norway,Shooting,34.22222222222222,-1965.7777777777778
Norway,Swimming,20.803571428571427,-1979.1964285714287
Norway,Taekwondo,25.2,-1974.8
Norway,Tennis,27.423076923076923,-1972.576923076923
Norway,Triathlon,24.6,-1975.4
Norway,Weightlifting,24.5,-1975.5
Norway,Wrestling,26.875,-1973.125
Norway-1,Beach Volleyball,29.0,-1971.0
Norway-1,Tennis,22.5,-1977.5
Norway-2,Beach Volleyball,32.125,-1967.875
Norway-2,Tennis,29.0,-1971.0
Norway-3,Tennis,30.0,-1970.0
Norwegian Rowing Association,Rowing,24.555555555555557,-1975.4444444444443
"Norwegier Turnverein, Brooklyn",Gymnastics,28.25,-1971.75
Notavel,Equestrianism,48.0,-1952.0
Nrnberg,Sailing,22.0,-1978.0
Nurdug II,Sailing,25.333333333333332,-1974.6666666666667
Nykjbings paa Falster,Rowing,27.2,-1972.8
Oleander II,Sailing,41.333333333333336,-1958.6666666666667
Oleander XII,Sailing,27.333333333333332,-1972.6666666666667
Olen,Sailing,34.0,-1966.0
Olimpia,Sailing,31.5,-1968.5
Olle,Sailing,32.5,-1967.5
Olympion,Sailing,17.5,-1982.5
Oman,Athletics,23.65,-1976.35
Oman,Boxing,,
Oman,Cycling,24.0,-1976.0
Oman,Sailing,33.0,-1967.0
Oman,Shooting,31.375,-1968.625
Oman,Swimming,17.5,-1982.5
Oman,Weightlifting,20.0,-1980.0
Omas Helliniki P. S.,Tug-Of-War,,
Omilos Ereton Peiraios-2,Rowing,,
Omilos Ereton Smyrnis,Rowing,25.0,-1975.0
Oranje,Sailing,22.333333333333332,-1977.6666666666667
Orion,Equestrianism,52.0,-1948.0
Ormsund Roklub-2,Rowing,22.4,-1977.6
"Osborne Swimming Club, Manchester",Water Polo,29.2,-1970.8
Oxalis,Equestrianism,41.0,-1959.0
Paka,Sailing,23.0,-1977.0
Paka V,Sailing,30.0,-1970.0
Pakaria,Sailing,40.5,-1959.5
Pakistan,Athletics,25.406779661016948,-1974.593220338983
Pakistan,Badminton,24.0,-1976.0
Pakistan,Boxing,24.048780487804876,-1975.9512195121952
Pakistan,Cycling,24.29032258064516,-1975.7096774193549
Pakistan,Hockey,24.944444444444443,-1975.0555555555557
Pakistan,Judo,25.5,-1974.5
Pakistan,Rowing,26.0,-1974.0
Pakistan,Sailing,27.8,-1972.2
Pakistan,Shooting,33.166666666666664,-1966.8333333333333
Pakistan,Swimming,20.133333333333333,-1979.8666666666666
Pakistan,Table Tennis,22.0,-1978.0
Pakistan,Weightlifting,23.454545454545453,-1976.5454545454545
Pakistan,Wrestling,25.21875,-1974.78125
Palau,Athletics,22.8,-1977.2
Palau,Canoeing,22.0,-1978.0
Palau,Judo,35.0,-1965.0
Palau,Swimming,19.444444444444443,-1980.5555555555557
Palau,Weightlifting,23.5,-1976.5
Palau,Wrestling,27.75,-1972.25
Palestine,Athletics,23.0,-1977.0
Palestine,Equestrianism,54.0,-1946.0
Palestine,Judo,26.666666666666668,-1973.3333333333333
Palestine,Swimming,20.1,-1979.9
Palestine,Weightlifting,19.0,-1981.0
Pam,Sailing,42.0,-1958.0
Pampero,Sailing,32.666666666666664,-1967.3333333333333
Pan,Sailing,34.9,-1965.1
Pan II,Sailing,38.666666666666664,-1961.3333333333333
Pan-Hellenic Athletic Club,Tug-Of-War,24.0,-1976.0
Panama,Athletics,24.125,-1975.875
Panama,Basketball,24.666666666666668,-1975.3333333333333
Panama,Boxing,23.4,-1976.6
Panama,Canoeing,26.0,-1974.0
Panama,Cycling Road,25.0,-1975.0
Panama,Fencing,28.0,-1972.0
Panama,Gymnastics,19.0,-1981.0
Panama,Judo,30.833333333333332,-1969.1666666666667
Panama,Shooting,38.0,-1962.0
Panama,Swimming,20.666666666666668,-1979.3333333333333
Panama,Taekwondo,18.0,-1982.0
Panama,Weightlifting,27.4,-1972.6
Panama,Wrestling,25.166666666666668,-1974.8333333333333
Pandora,Sailing,32.0,-1968.0
Panhellenios Gymnastikos Syllogos-1,Rowing,,
Pannonia RC/National RC,Rowing,26.0,-1974.0
Papua New Guinea,Athletics,23.311475409836067,-1976.688524590164
Papua New Guinea,Boxing,23.625,-1976.375
Papua New Guinea,Judo,29.0,-1971.0
Papua New Guinea,Sailing,29.25,-1970.75
Papua New Guinea,Shooting,37.333333333333336,-1962.6666666666667
Papua New Guinea,Swimming,23.714285714285715,-1976.2857142857142
Papua New Guinea,Taekwondo,22.0,-1978.0
Papua New Guinea,Weightlifting,24.9,-1975.1
Paraguay,Athletics,23.666666666666668,-1976.3333333333333
Paraguay,Boxing,22.75,-1977.25
Paraguay,Cycling Road,25.0,-1975.0
Paraguay,Fencing,27.444444444444443,-1972.5555555555557
Paraguay,Football,22.323529411764707,-1977.6764705882354
Paraguay,Golf,33.333333333333336,-1966.6666666666667
Paraguay,Judo,25.2,-1974.8
Paraguay,Rowing,22.666666666666668,-1977.3333333333333
Paraguay,Sailing,22.0,-1978.0
Paraguay,Shooting,39.0,-1961.0
Paraguay,Swimming,21.391304347826086,-1978.608695652174
Paraguay,Table Tennis,19.0,-1981.0
Paraguay,Tennis,23.8,-1976.2
Partenope,Sailing,38.0,-1962.0
Pasodoble,Sailing,29.0,-1971.0
"Passaic Turnverein, Passaic",Gymnastics,23.0,-1977.0
Patricia,Sailing,38.5,-1961.5
Paula,Sailing,40.0,-1960.0
Pegaso,Sailing,39.0,-1961.0
Peiraikos Syndesmos-2,Rowing,,
Peri,Sailing,27.5,-1972.5
Peri II,Sailing,30.5,-1969.5
Persey,Sailing,30.333333333333332,-1969.6666666666667
Peru,Art Competitions,33.666666666666664,-1966.3333333333333
Peru,Artistic Gymnastics,22.0,-1978.0
Peru,Athletics,24.686746987951807,-1975.313253012048
Peru,Badminton,24.833333333333332,-1975.1666666666667
